KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29
12,30,0.0,0,0.015319148936170212,true,true,true,false,true,true,true,false,false,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,true,true,false,true,true,true
13,30,0.0,0,0.0,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,false,true,false,false,false,true,false,true,false,true,false,true,true,false,true
14,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,false,false,true,true,false,true,true
15,30,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false
16,30,0.0,0,0.0,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true
17,30,0.0,0,0.0,true,false,false,true,true,false,false,false,true,true,true,true,true,false,false,false,false,true,true,true,true,true,false,true,true,true,true,true,false,false
18,30,0.0,0,0.014388705316911986,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,false,true,true,true,false,true,false
19,30,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true
20,30,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
21,30,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
22,30,0.0,0,0.003293421530045494,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true
23,30,0.0,0,0.010310389423767783,true,true,true,true,true,false,true,true,false,true,true,false,false,true,true,true,false,true,false,true,true,false,true,true,false,false,false,true,true,true
24,30,0.0,0,0.022553335590924484,false,true,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,false,true,true,false,false,false,false,true,false,true,false,true
25,30,0.0,0,0.026951390156354567,true,false,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,false,true,true,true,false,false,false,true
26,30,0.0,0,0.03030481346357538,false,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,true,true,false,false,true,true,false,true,true,false,true
27,30,0.0,0,0.08444844259529967,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true
28,30,0.0,0,0.0,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false
29,30,0.0,0,0.02347821928943719,false,true,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false,true,false,false,false,true,true
30,30,0.0,0,0.0,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
31,30,0.0,0,0.013275741599441022,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true
32,30,0.0,0,0.00959442938393664,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true,true,true,true,false,true,false,true,true,false,true,true,true,true
33,30,0.0,0,0.002258770381873368,true,false,true,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false
34,30,0.0,0,0.0,false,true,false,false,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,false,false,true,false,true,true,false,true
35,30,0.0,0,0.003111241561491048,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true
36,30,0.0,0,0.024869791666666665,false,false,true,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,true,false,false,false,true,true,true,false,false,true,true,false
37,30,0.0,0,9.004952723998198E-5,true,true,true,false,true,false,false,false,false,true,true,false,true,true,false,false,false,true,false,false,false,true,false,false,false,true,false,false,true,true
38,30,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
39,30,0.0,0,0.0,false,false,true,true,false,false,false,true,true,false,false,false,false,true,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,false
40,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
41,30,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true
42,30,0.0,0,0.0,true,true,false,false,true,false,false,true,false,false,true,false,true,false,true,true,true,true,false,false,false,false,true,false,true,false,false,true,false,false
43,30,0.0,0,0.01570807153214113,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,false,false,true,true,false
44,30,0.0,0,0.007599704082318919,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
45,30,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true
46,30,0.0,0,0.023662782851230375,true,false,false,false,true,false,true,true,false,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false
47,30,0.0,0,9.53121472823497E-4,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true
48,30,0.0,0,0.011628893981835158,true,true,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,false,true,true
49,30,0.0,0,0.05198101754773204,false,true,true,true,false,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false
50,30,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
51,30,0.0,0,0.0053639846743295016,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
52,30,0.0,0,0.0,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false
53,30,0.0,0,4.06124355277586E-5,false,false,true,false,true,true,false,false,false,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
54,30,0.0,0,0.0,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true
55,30,0.0,0,0.0,true,true,false,true,false,false,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,false,false,true,false,true,true
56,30,0.0,0,0.0,true,false,false,true,true,false,true,true,true,false,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,true,true,false,false,true
57,30,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true
58,30,0.0,0,0.018261826182618263,false,true,false,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true
59,30,0.0,0,0.0025699041872678007,true,true,false,true,true,true,true,false,true,false,false,true,false,true,true,true,false,true,true,false,true,true,false,true,false,true,false,true,false,true
60,30,0.0,0,0.011398921392384376,true,false,false,true,false,false,true,true,true,false,false,true,true,true,true,false,false,true,false,true,true,false,false,true,false,true,true,true,true,false
61,30,0.0,0,5.485320238219622E-4,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
62,30,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
63,30,0.0,0,0.0,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,false,true,true,true,true,false,false,false,false,true
64,30,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
65,30,0.0,0,0.0,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,false,false,false,true,true,true,false,true,true,false,true,false,true,false,true
66,30,0.0,0,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
67,30,0.0,0,0.0,true,true,false,false,false,true,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true
68,30,0.0,0,0.01136294214674079,false,true,false,false,false,false,true,false,false,false,true,true,true,true,true,true,false,false,false,false,false,true,false,false,true,true,false,false,false,false
69,30,0.0,0,0.004967882795937095,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
70,30,0.0,0,0.0,true,false,false,false,true,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false,true,false,false,true,true,true,false,true
71,30,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
72,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
73,30,0.0,0,0.0,false,false,false,true,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false
74,30,0.0,0,0.011861229757551547,true,false,true,true,true,false,true,false,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false
75,30,0.0,0,0.0,false,false,true,false,true,false,false,false,false,false,true,false,true,false,false,false,true,true,true,false,true,true,true,false,true,false,false,true,false,false
76,30,0.0,0,0.005865884548726837,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false
77,30,0.0,0,0.01087276798868525,true,true,true,true,false,true,true,false,true,true,false,true,true,false,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true
78,30,0.0,0,0.006054131054131054,true,true,true,false,true,true,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false
79,30,0.0,0,0.016458918539325844,false,true,false,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,false,true,true,false,false
80,30,0.0,0,0.0,true,true,true,false,true,true,false,true,false,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true,false,true,false,false,true,false
81,30,0.0,0,0.0018032786885245902,false,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true
82,30,0.0,0,0.007328543812573934,true,true,true,false,true,false,true,false,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false
83,30,0.0,0,0.0,true,true,false,false,true,true,true,false,true,false,true,true,true,false,false,true,false,true,true,true,true,false,false,false,true,true,true,false,true,true
84,30,0.0,0,0.0,true,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false
85,30,0.0,0,0.005948492246329471,true,false,true,false,true,true,true,false,true,false,true,true,false,true,true,false,true,true,false,false,false,false,true,true,true,false,true,false,true,true
86,30,0.0,0,0.0,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true
87,30,0.0,0,0.020435166127609528,false,false,false,false,false,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,true
88,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
89,30,0.0,0,0.014729216971369438,true,false,false,true,true,false,false,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false,true,false,false,true
90,30,0.0,0,0.004755790174537499,true,false,false,true,true,false,true,false,false,true,false,true,false,false,false,true,false,false,true,true,true,false,false,true,true,false,true,false,true,false
91,30,0.0,0,0.0,false,false,false,false,true,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false
92,30,0.0,0,0.0,false,false,false,true,false,false,false,true,false,true,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false
93,30,0.0,0,0.0,false,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,false,false,false
94,30,0.0,0,0.0,true,true,true,false,false,false,true,false,true,true,true,false,true,false,true,true,true,false,true,true,false,false,true,false,true,true,false,true,true,false
95,30,0.0,0,0.0,true,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true
96,30,0.0,0,0.0,false,true,true,true,false,true,true,false,true,true,true,true,false,false,false,true,false,true,false,false,false,true,false,false,true,true,true,true,true,true
97,30,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
98,30,0.0,0,0.0,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false
99,30,0.0,0,0.0015832419924491537,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
100,30,0.0,0,0.0,false,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
101,30,0.0,0,0.0,false,true,false,true,false,false,false,false,false,true,true,true,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,true,false
102,30,0.0,0,0.015973467799248707,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false,false,false,false,true,false,false,true
103,30,0.0,0,0.011457570367270064,false,false,false,true,false,true,false,true,true,false,true,true,false,false,true,false,false,true,true,false,false,true,false,false,true,true,true,false,false,false
104,30,0.0,0,0.0,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true
105,30,0.0,0,0.02494827076559267,true,false,false,false,false,false,false,true,false,false,true,true,false,true,true,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false
106,30,0.0,0,0.0,false,true,true,true,true,false,false,false,true,true,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
107,30,0.0,0,0.0,true,false,true,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,true,false,false,false,false,false,true,false,false,false,false
108,30,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true
109,30,0.0,0,0.013831426948973798,false,true,true,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,true,false,true,true,true,true,false,true,true,true
110,30,0.0,0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true
111,30,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
112,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true
113,30,0.0,0,0.0,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false
114,30,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
115,30,0.0,0,2.793686269031988E-4,true,false,true,true,true,false,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true
116,30,0.0,0,0.025338626809901916,true,true,true,false,true,false,true,true,true,true,true,true,false,false,true,false,true,false,false,true,true,true,false,true,false,true,false,false,true,true
117,30,0.0,0,0.007347287483981205,true,false,false,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true
118,30,0.0,0,0.0,true,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,true,true,false,false,true,false,false,true,true
119,30,0.0,0,0.0,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,true,true,false,true,true,false,false,false,false,false,true,false,true,true
120,30,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true
121,30,0.0,0,0.0032055952207489437,false,true,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,true,true,true,false,false,false,false
122,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
123,30,0.0,0,0.0171280276816609,false,false,false,true,false,false,true,true,false,false,false,true,false,true,true,true,false,true,false,false,true,true,true,false,false,false,false,false,false,false
124,30,0.0,0,0.0037423282271343747,true,true,true,false,true,false,false,true,true,false,true,true,false,true,false,false,false,true,true,false,false,true,false,false,true,true,false,true,true,false
125,30,0.0,0,7.238799967827556E-4,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,false,true,true,true,true,false,true,false,true,true,true,false,true,true,false
126,30,0.0,0,0.0,false,false,false,true,false,false,true,true,true,false,true,true,true,false,false,true,true,true,false,false,false,true,false,true,true,false,true,true,true,true
127,30,0.0,0,0.0012421931610365412,true,true,true,true,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,false
128,30,0.0,0,0.012184240484908156,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true,true,false,true,false,true,true,false,true,true,false,true,false,true,true
129,30,0.0,0,0.0011992872807017544,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true
130,30,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false
131,30,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
132,30,0.0,0,0.0,true,false,true,false,true,true,true,true,true,false,false,true,false,true,false,true,false,false,true,true,true,false,true,true,true,true,true,false,false,true
133,30,0.0,0,0.0,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,false,true,true
134,30,0.0,0,8.057170882085056E-4,false,false,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,true,false
135,30,0.0,0,0.0036068952595090875,true,true,true,true,false,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,true,true,true,true,false,false,true,false,true,false
136,30,0.0,0,0.0019258000566411782,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true
137,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false
138,30,0.0,0,0.0015249418454380977,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true
139,30,0.0,0,0.0,false,false,false,true,false,true,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false
140,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
141,30,0.0,0,0.0,false,true,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,true,true,false,true,false,false,false,true,false,false,false,false,false
142,30,0.0,0,0.0077514330380406464,false,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,true,true,false,false,true,false,true,true
143,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
144,30,0.0,0,0.0,true,false,false,false,true,true,false,true,false,false,false,true,true,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,true,true
145,30,0.0,0,0.007833307222309259,true,false,true,true,false,true,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,true,false,false,true,true
146,30,0.0,0,0.006557092925849967,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true
147,30,0.0,0,0.04269416629303044,false,false,false,true,true,true,false,false,false,false,true,true,false,true,false,false,true,true,false,true,false,true,true,false,false,false,false,false,false,false
148,30,0.0,0,0.02495520859994881,false,true,true,true,false,true,true,true,true,false,false,false,false,true,false,true,false,true,false,true,false,false,false,true,false,false,false,true,false,true
149,30,0.0,0,0.0,true,true,false,true,false,true,true,false,false,true,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,true,true
150,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true
151,30,0.0,0,6.114961271911944E-4,true,true,true,false,true,false,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false
152,30,0.0,0,0.003844767511714526,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true
153,30,0.0,0,0.013799560367988276,true,true,false,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,false,false,true,false,true,false,true
154,30,0.0,0,0.0,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
155,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
156,30,0.0,0,0.0,true,true,false,false,false,false,true,true,true,true,true,true,true,true,false,false,false,false,true,true,true,false,true,false,false,true,true,true,false,false
157,30,0.0,0,0.0,true,true,true,true,false,true,false,false,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true,false,true,false,true,true,false,true
158,30,0.0,0,4.6557644183204327E-4,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,false,true
159,30,0.0,0,0.0,false,true,true,false,true,false,false,false,true,true,true,true,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false
160,30,0.0,0,0.0,true,false,false,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false,true,false,true,false,true,false,true
161,30,0.0,0,7.284170041665452E-4,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true
162,30,0.0,0,0.0,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
163,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
164,30,0.0,0,0.012578355265888994,false,true,false,false,true,true,false,false,false,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,false
165,30,0.0,0,0.0,false,false,true,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false
166,30,0.0,0,0.0,false,true,false,false,true,false,true,false,true,true,false,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false
167,30,0.0,0,0.09228535877229366,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
168,30,0.0,0,0.009238317936136773,true,true,false,false,true,true,false,false,false,false,false,false,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,false,false,false
169,30,0.0,0,0.004121227491757545,true,false,true,true,false,true,false,true,true,false,true,false,true,false,true,true,false,true,false,false,true,true,false,false,true,true,true,true,true,true
170,30,0.0,0,0.0,true,true,false,true,false,true,true,false,true,true,true,true,false,false,true,false,false,true,false,true,true,false,true,true,false,true,true,false,false,true
171,30,0.0,0,0.007382911635776359,false,false,true,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,true,false
172,30,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,false,true
173,30,0.0,0,0.010177812369035503,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,false,false
174,30,0.0,0,0.0,true,true,false,true,true,true,false,true,false,true,false,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,false,false
175,30,0.0,0,0.0,false,true,true,true,false,false,true,false,true,false,true,true,true,true,false,true,true,false,true,false,true,true,false,true,false,true,false,true,true,false
176,30,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
177,30,0.0,0,0.0,true,true,false,true,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,true,true,true,false,true,true,false,false,false
178,30,0.0,0,0.007321015434348556,true,false,false,false,false,true,true,true,true,false,true,false,true,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true
