KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3
1,4,0.0,0,0.03686635944700461,true,false,true,true
2,4,0.0,0,0.07783288821060663,false,true,true,true
3,4,0.0,0,0.0,true,true,true,false
4,4,0.0,0,0.0,true,false,true,true
5,4,0.0,0,0.381023348236463,false,true,true,false
6,4,0.0,0,0.0,true,true,true,false
7,4,0.0,0,0.15588052271313005,true,false,true,false
8,4,0.0,0,0.0,true,true,true,false
9,4,0.0,0,0.3789760678582248,false,false,true,false
10,4,0.0,0,0.024662939822426833,true,true,false,true
11,4,0.0,0,0.05201427842937277,true,true,true,false
12,4,0.0,0,0.29953611663353213,true,false,true,false
13,4,0.0,0,0.0,false,true,true,true
14,4,0.0,0,0.0695807314897413,true,true,false,true
15,4,0.0,0,0.0,false,true,true,true
16,4,0.0,0,0.0014094432699083862,false,true,true,true
17,4,0.0,0,0.0,true,true,false,true
18,4,0.0,0,0.15828988529718457,false,false,true,true
19,4,0.0,0,0.29840018548574077,false,true,false,true
20,4,0.0,0,0.0,false,true,true,true
21,4,0.0,0,0.0,true,false,true,true
22,4,0.0,0,0.0,true,true,true,false
23,4,0.0,0,0.26611990950226244,false,true,true,false
24,4,0.0,0,0.2740015868817773,true,false,false,true
25,4,0.0,0,0.0320738137082601,false,true,true,true
26,4,0.0,0,0.27406241804353526,false,true,true,false
27,4,0.0,0,0.0,true,true,true,false
28,4,0.0,0,0.09801912568306011,true,true,true,false
29,4,0.0,0,0.0,false,true,true,true
30,4,0.0,0,0.2983225806451613,false,false,true,true
31,4,0.0,0,0.08392857142857142,true,true,false,true
32,4,0.0,0,0.07677008750994431,true,true,true,false
33,4,0.0,0,0.0,true,false,true,true
34,4,0.0,0,0.2945570971184632,true,true,false,false
35,4,0.0,0,0.41017526777020447,false,false,true,false
36,4,0.0,0,0.12540192926045016,false,true,false,true
37,4,0.0,0,0.03310344827586207,false,true,true,true
38,4,0.0,0,0.0,false,true,true,true
39,4,0.0,0,0.4139001671841414,false,true,false,true
40,4,0.0,0,0.0,true,true,false,true
41,4,0.0,0,0.0,false,true,true,true
42,4,0.0,0,0.26528231451236584,false,true,false,true
43,4,0.0,0,0.0,false,true,true,true
44,4,0.0,0,0.16753926701570682,false,true,false,true
45,4,0.0,0,0.0,true,true,true,false
46,4,0.0,0,0.0074337427278603745,true,true,false,true
47,4,0.0,0,0.0,true,false,true,true
48,4,0.0,0,0.35312117503059975,true,false,false,true
49,4,0.0,0,0.3129787699715474,true,false,false,true
50,4,0.0,0,0.21413782904466133,false,true,true,false
51,4,0.0,0,0.33648277964035356,true,false,false,true
52,4,0.0,0,0.0,true,true,true,false
53,4,0.0,0,0.2860525182953078,false,true,true,false
54,4,0.0,0,0.37026823765354727,true,false,false,true
55,4,0.0,0,0.16501780767708746,true,false,true,false
56,4,0.0,0,0.39784670597282745,false,false,false,true
57,4,0.0,0,0.0,true,true,false,true
58,4,0.0,0,0.30656934306569344,false,true,true,false
59,4,0.0,0,0.3937796520822351,false,true,false,false
60,4,0.0,0,0.15221238938053097,false,true,false,true
61,4,0.0,0,0.127208480565371,true,true,true,false
62,4,0.0,0,0.14459992823824902,true,true,true,false
63,4,0.0,0,0.33218249075215783,false,false,true,true
