KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19
61,20,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true
62,20,0.0,0,5.239442523315519E-5,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true,false
63,20,0.0,0,0.0,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false
64,20,0.0,0,0.0,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true
65,20,0.0,0,0.0,true,true,true,true,false,false,true,false,false,true,true,true,true,true,true,true,true,false,true,true
66,20,0.015625,0,0.0,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true
67,20,0.0,0,0.0,true,true,true,true,false,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true
68,20,0.0,0,0.0,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true
69,20,0.0,0,0.0,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false
70,20,0.015625,0,0.0,true,false,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true
71,20,0.0,0,0.0,false,true,false,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true
72,20,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true
73,20,0.0,0,5.3581953598028186E-5,true,false,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true
74,20,0.015625,0,0.0,false,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
75,20,0.0,0,0.0,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true
76,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true
77,20,0.0,0,0.0,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true
78,20,0.015625,0,0.0,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true
79,20,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true
80,20,0.0,0,0.0,true,false,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true
81,20,0.0,0,0.0,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
82,20,0.0,0,0.0,false,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true
83,20,0.015625,0,0.0,true,true,true,true,false,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true
84,20,0.0,0,0.0,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true
85,20,0.0,0,0.0,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true
86,20,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true
87,20,0.015625,0,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,true,true
88,20,0.0,0,0.0,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true
89,20,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,false,true
90,20,0.0,0,0.0,false,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
91,20,0.015625,0,0.0,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true
92,20,0.0,0,0.0,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false
93,20,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true
94,20,0.0,0,0.0,false,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true
95,20,0.015625,0,0.0,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false
96,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,true
97,20,0.0,0,0.0,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,true,true
98,20,0.0,0,0.0,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false
99,20,0.0,0,0.0,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false
100,20,0.015625,0,0.0,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
101,20,0.0,0,0.0,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,false,false
102,20,0.0,0,0.0,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true
103,20,0.0,0,0.0,true,false,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true
104,20,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,false,true,true,true,true
105,20,0.0,0,0.0,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,false,false
106,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true
107,20,0.0,0,0.0,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true
108,20,0.015625,0,0.0,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,false,true
109,20,0.0,0,0.0,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true
110,20,0.0,0,0.0,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false
111,20,0.0,0,0.0,true,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true
112,20,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,false
113,20,0.0,0,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true
114,20,0.0,0,0.0,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,false,true
115,20,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,false,false,true
116,20,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true
117,20,0.0,0,0.0,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true
118,20,0.0,0,0.0,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,true
119,20,0.0,0,0.0,true,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true
120,20,0.015625,0,0.0,true,false,true,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true
121,20,0.0,0,0.0,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true
122,20,0.0,0,0.0,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false,true
123,20,0.015625,0,0.0,true,true,false,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true
124,20,0.0,0,0.0,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false,true,true
125,20,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,false
126,20,0.0,0,0.0,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false,false,true,true,true
127,20,0.015625,0,0.0,true,false,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false
128,20,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true
129,20,0.0,0,0.0,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,false,true
130,20,0.015625,0,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false
131,20,0.0,0,0.0,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true
132,20,0.015625,0,0.0,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true
133,20,0.0,0,0.0,false,true,true,true,false,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true
134,20,0.0,0,0.0,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false
135,20,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true
136,20,0.0,0,0.0,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true
137,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false
138,20,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false
139,20,0.015625,0,0.0,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true
140,20,0.0,0,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false
141,20,0.0,0,0.0,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,true,true,false
142,20,0.015625,0,0.0,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true
143,20,0.0,0,0.0,true,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true
144,20,0.0,0,0.0,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,true
145,20,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true
146,20,0.015625,0,0.0,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true
147,20,0.0,0,0.0,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true
148,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,false,true
149,20,0.015625,0,0.0,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,true,false,true
150,20,0.0,0,0.0,true,false,true,false,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true
151,20,0.0,0,0.0,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true
152,20,0.015625,0,0.0,true,false,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true
153,20,0.0,0,0.0,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true
154,20,0.0,0,0.0,false,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false
155,20,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,false
156,20,0.015625,0,0.0,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true
157,20,0.0,0,0.0,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true
158,20,0.0,0,0.0,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true
159,20,0.015625,0,0.0,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,false
160,20,0.0,0,0.0,true,false,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true
161,20,0.0,0,0.0,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true
162,20,0.0,0,0.0,true,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true
163,20,0.0,0,0.0,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,false
164,20,0.0,0,0.0,false,true,true,true,true,true,true,false,false,true,false,true,false,true,false,true,true,true,true,true
165,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,false,true
166,20,0.015625,0,0.0,true,false,false,true,true,false,false,true,true,true,true,true,false,true,true,true,false,true,true,true
167,20,0.0,0,0.0,true,false,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true
168,20,0.0,0,0.0,true,true,false,false,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,true
169,20,0.0,0,0.0,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true
170,20,0.015625,0,0.0,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false
171,20,0.0,0,0.0,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,false,true,true
172,20,0.0,0,0.0,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true
173,20,0.0,0,0.0,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true
174,20,0.015625,0,0.0,false,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true
175,20,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,false,true
176,20,0.0,0,6.437906392841049E-5,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true
177,20,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,false,false,false,true
178,20,0.015625,0,0.0,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true
179,20,0.0,0,0.0,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true
180,20,0.0,0,0.0,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false,true,false
181,20,0.0,0,0.0,true,true,false,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true
182,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,true
183,20,0.0,0,0.0,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true
184,20,0.0,0,0.0,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true
185,20,0.015625,0,0.0,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true
186,20,0.0,0,0.0,false,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true
187,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,true
188,20,0.0,0,0.0,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false
189,20,0.015625,0,5.452562704471101E-5,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true
190,20,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false
191,20,0.0,0,0.0,false,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true
192,20,0.0,0,0.0,true,true,true,false,true,false,true,true,true,false,false,true,true,true,false,true,true,true,true,true
193,20,0.015625,0,0.0,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false
194,20,0.0,0,0.0,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true
195,20,0.0,0,0.0,true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true
196,20,0.0,0,0.0,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true
197,20,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,false,true
198,20,0.0,0,0.0,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true
199,20,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true
200,20,0.0,0,0.0,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true
201,20,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true
202,20,0.0,0,0.0,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true
203,20,0.0,0,0.0,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true
204,20,0.0,0,0.0,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false
205,20,0.0,0,0.0,true,true,true,false,true,true,false,true,true,true,false,false,true,false,true,true,true,true,true,true
206,20,0.0,0,0.0,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true
207,20,0.0,0,0.0,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
208,20,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false
209,20,0.0,0,0.0,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true
210,20,0.015625,0,0.0,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true,true,true
211,20,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,false,true,false,false,true,true,true,true,true,true
212,20,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,false
213,20,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true
214,20,0.015625,0,5.1926472115484474E-5,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true,true,true
215,20,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,false,true
216,20,0.0,0,0.0,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true
217,20,0.0,0,0.0,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false
218,20,0.0,0,0.0,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true
219,20,0.015625,0,0.0,true,false,true,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true
220,20,0.0,0,0.0,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,true,true,true
221,20,0.0,0,0.0,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,false,true,true,true,true
222,20,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false
223,20,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,false
224,20,0.0,0,0.0,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true
225,20,0.0,0,0.0,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true
226,20,0.0,0,0.0,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true
227,20,0.0,0,0.0,true,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,true,true,true,true
228,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false
229,20,0.0,0,0.0,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false
230,20,0.0,0,0.0,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,false,true,true,true
231,20,0.015625,0,0.0,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true
232,20,0.0,0,0.0,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true
233,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false
234,20,0.0,0,0.0,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true
235,20,0.015625,0,0.0,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false
236,20,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true
237,20,0.0,0,0.0,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true
238,20,0.0,0,0.0,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true
239,20,0.015625,0,0.0,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,false,false,true,true
240,20,0.0,0,0.0,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true
241,20,0.0,0,0.0,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false
242,20,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false
243,20,0.0,0,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true
244,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true
245,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true
246,20,0.0,0,0.0,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true,true
247,20,0.0,0,0.0,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true
248,20,0.015625,0,0.0,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false
249,20,0.0,0,0.0,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true
250,20,0.0,0,0.0,true,false,false,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false
251,20,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,false,false,true,false,true,true,true,true,true,true
252,20,0.015625,0,0.0,true,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true
