KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21
1,22,0.0,0,0.0,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false
2,22,0.0,0,3.800629818655663E-4,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false
3,22,0.0,0,5.023863350916855E-5,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true
4,22,0.0,0,2.789400278940028E-4,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true
5,22,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true
6,22,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,false
7,22,0.0,0,0.0,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true
8,22,0.0,0,0.0,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,false,true,true,true,true
9,22,0.0,0,0.0,true,true,false,false,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true
10,22,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,false,true,true
11,22,0.0,0,1.0430791697089809E-4,true,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true
12,22,0.015625,0,4.610206998294223E-5,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true,false
13,22,0.0,0,2.3639544229587254E-4,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,false,true,true,true,true,true
14,22,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true
15,22,0.0,0,0.0,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true
16,22,0.0,0,0.0,false,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true
17,22,0.0,0,6.314792401199811E-4,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true
18,22,0.0,0,0.0,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true,true,true,false,true,true,true
