KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21
16,22,0.0,0,0.0,false,false,true,true,true,false,false,true,true,false,true,false,true,false,false,true,false,false,false,false,true,false
17,22,0.015625,0,0.0,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true
18,22,0.0,0,0.0,true,true,false,false,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,true
19,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
20,22,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
21,22,0.0,0,0.0,false,false,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,false,false
22,22,0.0,0,0.0,false,true,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,true,false,true,true
23,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false
24,22,0.015625,0,0.0,true,false,true,true,true,true,true,true,false,false,true,false,true,true,false,false,false,true,false,true,true,false
25,22,0.0,0,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,false,true
26,22,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
27,22,0.015625,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
28,22,0.0,0,0.0,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true
29,22,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
30,22,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,true,true
31,22,0.0,0,0.0,true,false,true,true,false,false,false,false,false,false,false,true,false,true,false,true,true,false,true,true,false,false
32,22,0.0,0,0.0,true,false,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false,false
33,22,0.0,0,0.0,true,false,false,true,true,false,true,false,false,false,true,false,false,true,true,false,false,false,true,true,true,false
34,22,0.0,0,0.0,false,true,true,false,false,true,false,true,true,true,true,true,false,false,false,false,true,true,false,false,true,false
35,22,0.015625,0,0.0,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false
36,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true
37,22,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
38,22,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
39,22,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true
40,22,0.0,0,0.0,true,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,true,true,true,false,false,true
41,22,0.015625,0,0.0,true,true,true,false,true,false,false,true,false,false,true,true,false,false,true,true,false,true,true,false,false,false
42,22,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true
43,22,0.0,0,0.0,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false
44,22,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,false,true,true,false,false
45,22,0.0,0,0.0,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,true,false,true,true,true,true
46,22,0.015625,0,0.0,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,false,true,false,true,true
47,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
48,22,0.0,0,0.0,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,true,false
49,22,0.015625,0,0.0,true,true,true,true,false,true,false,true,false,false,false,false,false,false,true,false,false,false,true,true,true,false
50,22,0.0,0,0.0,true,false,true,true,false,false,true,false,false,true,true,true,true,true,false,true,false,false,true,true,false,true
51,22,0.0,0,0.0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
52,22,0.015625,0,0.0,false,false,false,false,false,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
53,22,0.0,0,0.0,false,false,true,true,false,true,false,false,true,false,true,true,false,true,true,false,false,true,true,true,true,true
54,22,0.015625,0,0.0,false,true,false,true,true,false,true,true,false,false,false,false,true,true,false,true,true,true,true,true,false,false
55,22,0.0,0,0.0,true,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,false,true,false,false,true,true
56,22,0.015625,0,0.0,false,true,true,false,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true
57,22,0.0,0,0.0,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
58,22,0.0,0,0.0,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,false,false,true,true,false,true,false
59,22,0.0,0,0.0,false,false,true,true,true,false,true,false,true,true,false,true,true,false,false,false,true,true,true,true,true,false
60,22,0.0,0,0.0,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false
61,22,0.0,0,0.0,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,true
62,22,0.0,0,0.0,true,false,true,false,false,false,true,true,false,true,false,true,false,true,false,false,true,false,true,true,false,false
63,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true
64,22,0.0,0,0.0,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,false,true
65,22,0.0,0,0.0,true,true,true,true,false,true,false,false,false,true,false,true,true,false,true,false,true,true,true,true,true,false
66,22,0.0,0,0.0,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true
67,22,0.0,0,0.0,true,false,true,true,false,true,false,true,true,true,false,false,true,false,true,true,false,true,true,true,true,true
68,22,0.0,0,0.0,false,true,false,false,true,true,true,false,true,false,false,true,true,false,false,true,false,true,false,false,true,false
69,22,0.015625,0,0.0,false,true,true,false,true,true,false,true,true,false,false,false,true,false,true,true,true,false,true,true,false,true
70,22,0.0,0,0.0,false,true,true,true,false,false,true,false,true,false,true,false,false,true,false,false,true,true,false,true,false,true
71,22,0.015625,0,0.0,true,false,true,false,false,true,true,true,true,true,false,false,false,true,false,true,false,false,false,false,true,true
72,22,0.0,0,0.0,true,true,false,false,false,false,false,true,false,true,false,false,true,true,false,true,false,true,true,true,true,true
73,22,0.015625,0,0.0,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true
74,22,0.0,0,0.0,true,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false,true,true,false,true,false,false
75,22,0.0,0,0.0,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true
76,22,0.0,0,0.0,true,false,true,true,false,true,true,true,false,true,true,false,true,false,false,true,true,false,false,true,true,true
77,22,0.015625,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
78,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true
79,22,0.0,0,0.0,false,false,false,false,false,true,true,false,true,false,false,false,true,false,true,true,false,false,false,false,false,false
80,22,0.015625,0,0.0,true,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true
81,22,0.0,0,0.0,true,true,false,false,true,true,false,false,true,true,false,false,false,false,true,true,true,false,true,false,false,true
82,22,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true
83,22,0.0,0,0.0,false,true,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,true,false,false,false,false
84,22,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
85,22,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false
86,22,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
87,22,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true
88,22,0.015625,0,0.0,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true
89,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,false,true,true,true,true,true,false
90,22,0.015625,0,0.0,true,false,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true
91,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true
92,22,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true
93,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true
94,22,0.015625,0,0.0,true,true,false,true,true,false,false,true,true,false,false,true,true,false,false,false,true,false,true,false,false,false
95,22,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
96,22,0.0,0,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true
97,22,0.015625,0,0.0,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true
98,22,0.0,0,0.0,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,true,true,false,true,true,true,false
99,22,0.015625,0,0.0,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,false
100,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
101,22,0.015625,0,0.0,true,false,false,false,true,true,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,false
102,22,0.0,0,0.0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false
103,22,0.0,0,0.0,false,true,true,false,true,false,true,true,false,false,false,false,true,false,false,true,true,false,true,false,false,true
104,22,0.015625,0,0.0,false,false,true,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true
105,22,0.0,0,0.0,true,true,false,true,false,true,false,true,false,false,false,true,true,false,true,false,true,true,true,true,true,true
106,22,0.0,0,0.0,false,true,true,false,true,false,true,true,true,true,false,false,true,true,true,false,true,false,true,false,false,true
107,22,0.015625,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true
108,22,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true
109,22,0.0,0,0.0,true,false,true,false,true,false,false,false,false,true,false,true,true,true,false,true,false,false,false,false,true,false
110,22,0.015625,0,0.0,false,false,true,false,true,true,false,true,false,false,true,true,false,false,false,true,false,true,false,true,true,false
111,22,0.0,0,0.0,true,false,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,false,false,true,false,true
112,22,0.0,0,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
113,22,0.015625,0,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
114,22,0.0,0,0.0,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false
115,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
116,22,0.015625,0,0.0,true,false,true,false,false,true,false,false,true,true,true,false,false,true,false,true,true,false,true,false,true,false
117,22,0.0,0,0.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false
118,22,0.0,0,0.0,true,true,false,true,false,false,true,false,false,true,false,false,false,true,true,false,true,false,false,false,true,false
119,22,0.0,0,0.0,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
120,22,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
121,22,0.0,0,0.0,false,true,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
122,22,0.0,0,0.0,false,true,false,true,false,false,false,true,false,false,true,true,true,false,false,true,true,false,false,false,true,false
123,22,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
124,22,0.0,0,0.0,true,false,true,true,true,true,false,true,true,false,false,true,true,false,true,true,false,true,true,false,true,true
125,22,0.0,0,0.0,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true
126,22,0.0,0,0.0,true,true,true,false,true,false,false,true,false,false,false,false,false,false,true,false,false,true,true,true,false,false
127,22,0.0,0,0.0,true,true,false,false,false,true,true,false,true,false,true,false,true,false,false,true,false,true,true,false,false,false
128,22,0.0,0,0.0,false,true,false,true,true,false,true,true,true,true,true,false,true,false,false,true,false,true,true,false,true,false
129,22,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false
130,22,0.0,0,0.0,true,true,false,true,true,true,true,false,true,false,true,false,true,false,false,false,true,false,false,true,true,true
131,22,0.0,0,0.0,false,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,false,false,true,false,false,false
132,22,0.0,0,0.0,false,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true
133,22,0.0,0,0.0,true,false,false,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true
134,22,0.0,0,0.0,false,false,true,false,true,false,false,true,true,true,true,false,true,false,false,false,true,false,false,false,false,true
135,22,0.015625,0,0.0,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,false,true,true,true,true
136,22,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true
137,22,0.0,0,0.0,true,true,true,false,true,false,false,true,false,true,false,false,false,true,false,true,true,false,true,true,true,false
138,22,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
139,22,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false
140,22,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false
141,22,0.0,0,0.0,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false,false,false,true,false,false,false,false
142,22,0.015625,0,0.0,true,true,true,true,false,false,false,true,true,false,false,false,false,false,false,true,true,true,true,true,true,false
143,22,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
144,22,0.0,0,0.0,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false
145,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
146,22,0.0,0,0.0,true,false,false,true,true,true,true,true,false,true,true,true,false,false,false,false,false,false,false,true,false,false
147,22,0.015625,0,0.0,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,false,true,true,true,true,true,false
148,22,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true
149,22,0.0,0,0.0,false,true,true,true,true,false,false,true,true,false,false,false,true,true,true,false,false,true,true,false,true,true
150,22,0.0,0,0.0,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,false,true,true,false
151,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
152,22,0.0,0,0.0,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false
153,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
154,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false
155,22,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
156,22,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false
157,22,0.0,0,0.0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
158,22,0.0,0,0.0,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,false,false,false,false
159,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true
160,22,0.0,0,0.0,false,false,false,false,true,true,false,false,false,true,true,false,true,true,false,true,true,true,true,false,true,true
161,22,0.0,0,0.0,true,false,false,true,false,false,true,false,false,true,true,false,true,false,false,true,true,false,true,true,false,false
162,22,0.0,0,0.0,true,false,false,true,false,false,false,true,true,true,true,true,true,true,false,false,false,false,false,true,false,true
163,22,0.0,0,0.0,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
164,22,0.0,0,0.0,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false
165,22,0.0,0,0.0,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
166,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true
167,22,0.015625,0,0.0,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false
168,22,0.0,0,0.0,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false
169,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true
170,22,0.0,0,0.0,true,true,true,false,true,true,true,false,true,true,false,false,false,true,false,false,true,true,true,false,true,true
171,22,0.0,0,0.0,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false
172,22,0.0,0,0.0,false,false,true,false,true,true,false,true,true,false,true,true,false,true,false,false,false,true,false,false,false,true
173,22,0.0,0,0.0,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,false,true,false,true,true,false,true
174,22,0.015625,0,0.0,false,true,true,false,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,true,true,false
175,22,0.0,0,0.0,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true
176,22,0.0,0,0.0,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false
177,22,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
178,22,0.0,0,0.0,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
179,22,0.0,0,0.0,true,true,true,false,true,true,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,false
180,22,0.0,0,0.0,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true
181,22,0.015625,0,0.0,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true
182,22,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
183,22,0.0,0,0.0,false,false,false,true,true,false,true,false,true,false,false,false,true,true,true,true,false,false,true,false,true,true
184,22,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true,true,false,false,true
185,22,0.015625,0,0.0,false,true,true,true,true,true,true,false,false,false,true,true,true,false,true,false,true,true,true,true,true,true
186,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
187,22,0.0,0,0.0,false,false,true,false,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,true,false
188,22,0.0,0,0.0,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false
189,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
190,22,0.0,0,0.0,false,false,true,false,true,false,true,true,true,false,false,true,true,true,false,true,false,false,true,false,false,true
191,22,0.0,0,0.0,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false
192,22,0.015625,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
193,22,0.0,0,0.0,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false
194,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
195,22,0.0,0,0.0,false,false,false,false,false,true,true,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false
196,22,0.0,0,0.0,false,true,true,true,false,true,true,false,true,false,true,true,false,false,true,true,true,false,true,true,true,true
197,22,0.0,0,0.0,false,false,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,false,false,true,true,true
198,22,0.0,0,0.0,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
199,22,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,false,true,false,true,true,false
200,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
201,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
202,22,0.0,0,0.0,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false
203,22,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
204,22,0.0,0,0.0,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,false,true,true,false,true,false,false
205,22,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
206,22,0.0,0,0.0,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,true,true
207,22,0.015625,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
208,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,false,false,true,false,true
209,22,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true
210,22,0.015625,0,0.0,true,false,true,false,false,false,true,true,true,false,true,true,false,false,false,true,true,true,true,true,false,false
211,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
212,22,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
213,22,0.0,0,0.0,false,false,true,true,true,false,false,true,false,false,false,false,true,false,false,true,false,true,true,true,true,true
214,22,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,false,false
215,22,0.0,0,0.0,false,true,true,true,false,true,false,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true
216,22,0.0,0,0.0,false,true,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false
217,22,0.015625,0,0.0,false,true,false,true,true,true,true,true,true,false,false,false,true,false,true,true,true,false,true,true,false,false
218,22,0.0,0,0.0,true,true,false,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false,true,true,false,false
219,22,0.0,0,0.0,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,false,false,true,false,true,false,true
220,22,0.015625,0,0.0,false,false,true,true,false,true,true,true,true,true,false,true,false,false,false,false,true,false,true,false,true,false
221,22,0.0,0,0.0,false,true,false,true,false,false,true,true,true,true,false,false,true,false,false,true,false,true,true,false,false,false
222,22,0.0,0,0.0,true,false,false,true,true,false,false,false,false,false,true,true,false,true,true,false,false,true,false,false,true,true
223,22,0.015625,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true
224,22,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true
225,22,0.0,0,0.0,true,false,false,true,true,false,false,false,false,true,true,false,false,true,false,true,true,false,true,true,true,true
226,22,0.015625,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
227,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,false
228,22,0.0,0,0.0,true,false,true,false,true,true,true,true,false,true,true,false,false,false,false,false,false,true,false,false,true,false
229,22,0.0,0,0.0,false,true,true,false,true,true,true,false,true,true,false,true,false,false,true,true,false,true,true,true,true,true
230,22,0.0,0,0.0,false,false,false,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
231,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true
232,22,0.0,0,0.0,true,false,true,false,true,true,true,false,true,true,false,false,true,false,true,false,true,false,true,true,true,true
233,22,0.0,0,0.0,true,false,false,false,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,false,false,true
234,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
235,22,0.0,0,0.0,true,false,true,false,true,true,true,false,true,true,true,false,true,true,true,false,false,true,false,false,false,true
