KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24
1,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,false
2,25,0.0,0,0.0,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true
3,25,0.0,0,1.3422818791946307E-4,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false
4,25,0.0,0,4.3578681309103584E-5,true,true,true,true,true,false,true,false,false,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true
5,25,0.0,0,2.8799473381058176E-4,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,false
6,25,0.0,0,4.616592031762153E-5,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true,false
7,25,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false,true,false,true
8,25,0.015625,0,1.7775407723414656E-4,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,false
9,25,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true
10,25,0.0,0,0.0,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true
11,25,0.0,0,0.0,true,false,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true
12,25,0.0,0,0.0,false,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true
13,25,0.0,0,9.541529507180001E-5,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true
14,25,0.0,0,2.423654871546292E-4,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true,false
15,25,0.0,0,2.2120957395036056E-4,true,true,false,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true
16,25,0.0,0,4.7548856450002375E-5,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,true,true,true,false,false,true,true,true,true,true
17,25,0.0,0,0.0,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true
18,25,0.015625,0,0.0,false,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true
19,25,0.0,0,0.0,true,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true
20,25,0.0,0,0.0,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false
21,25,0.0,0,3.983428935627788E-5,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,false,true,false,false
22,25,0.0,0,0.0,false,false,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true
23,25,0.015625,0,0.0,false,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false
