KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31
60,32,0.015625,0,0.0,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,false,true
61,32,0.015625,0,0.0,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false
62,32,0.015625,0,0.0,false,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false
63,32,0.015625,0,0.0,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true
64,32,0.0,0,0.0,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false
65,32,0.015625,0,0.0,true,true,true,false,true,true,false,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
66,32,0.015625,0,0.0,true,true,false,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false
67,32,0.03125,0,0.0,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true
68,32,0.015625,0,0.0,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false
69,32,0.015625,0,0.0,false,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true
70,32,0.015625,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false
71,32,0.015625,0,0.0,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true
72,32,0.015625,0,0.0,false,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true
73,32,0.03125,0,0.0,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false
74,32,0.015625,0,0.0,true,true,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true
75,32,0.0,0,0.0,true,false,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true
76,32,0.015625,0,0.0,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true
77,32,0.015625,0,0.0,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true
78,32,0.03125,0,0.0,true,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false
79,32,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,true
80,32,0.015625,0,0.0,true,true,true,true,true,false,true,false,false,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true
81,32,0.0,0,0.0,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
82,32,0.015625,0,0.0,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true
83,32,0.015625,0,0.0,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false,false,false,true,true,true,true,true
84,32,0.015625,0,0.0,false,false,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true
85,32,0.015625,0,0.0,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false
86,32,0.015625,0,0.0,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true
87,32,0.015625,0,0.0,true,true,false,false,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
88,32,0.015625,0,0.0,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true
89,32,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false
90,32,0.015625,0,0.0,true,false,true,true,true,true,true,true,false,false,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false
91,32,0.015625,0,0.0,false,false,false,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true
92,32,0.015625,0,0.0,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,true
93,32,0.0,0,0.0,true,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true
94,32,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,false
95,32,0.015625,0,0.0,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true,true,false,true,false,true,true,false,true,true,true,true,true,false,true
96,32,0.015625,0,0.0,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false
97,32,0.0,0,0.0,true,true,true,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true
98,32,0.015625,0,0.0,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false
99,32,0.015625,0,0.0,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true
100,32,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,false,false,false
101,32,0.0,0,0.0,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true
102,32,0.015625,0,0.0,true,true,true,true,false,true,true,false,false,false,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false
103,32,0.015625,0,0.0,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true
104,32,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true
105,32,0.015625,0,0.0,false,false,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
106,32,0.015625,0,0.0,true,true,true,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true
107,32,0.015625,0,0.0,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,false,true,false,true,true,true,true,true,true,false,true
108,32,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,false,true
109,32,0.03125,0,0.0,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,false,true,true,true,false,true
110,32,0.0,0,0.0,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false
111,32,0.015625,0,0.0,true,false,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true
112,32,0.015625,0,0.0,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
113,32,0.015625,0,0.0,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,false
114,32,0.0,0,0.0,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true
115,32,0.015625,0,0.0,true,false,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
116,32,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,false,true,false,true,true
117,32,0.03125,0,0.0,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false
118,32,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,false
119,32,0.03125,0,0.0,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true
120,32,0.015625,0,0.0,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,true,false,true,true,true,true,true
121,32,0.015625,0,0.0,true,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true
122,32,0.015625,0,0.0,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false,false
123,32,0.015625,0,0.0,true,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true
124,32,0.015625,0,0.0,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true
125,32,0.015625,0,0.0,true,false,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false
126,32,0.0,0,0.0,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true
127,32,0.015625,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,false,false,true,false
128,32,0.015625,0,0.0,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,false
129,32,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false
130,32,0.015625,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true
131,32,0.015625,0,0.0,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false
132,32,0.015625,0,0.0,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true
133,32,0.015625,0,0.0,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true
134,32,0.015625,0,0.0,true,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true
135,32,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,false,true
136,32,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,false
137,32,0.015625,0,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,false,true,true,false
138,32,0.015625,0,0.0,true,true,false,false,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
139,32,0.0,0,0.0,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,false,true,true,true
140,32,0.0,0,0.0,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true
141,32,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,false,false,true,false,true,true
142,32,0.015625,0,0.0,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false
143,32,0.0,0,0.0,true,true,true,false,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true
144,32,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,true
145,32,0.015625,0,0.0,false,true,true,false,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true
146,32,0.015625,0,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false
147,32,0.015625,0,0.0,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true
148,32,0.0,0,0.0,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
149,32,0.015625,0,0.0,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true
150,32,0.0,0,0.0,true,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true
151,32,0.015625,0,0.0,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,true
152,32,0.015625,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true
153,32,0.015625,0,0.0,false,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true
154,32,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,false,false
155,32,0.0,0,0.0,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false
156,32,0.015625,0,0.0,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true
157,32,0.015625,0,0.0,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,true,true,false,true,false,true,true,false,true,false,true,true,true
158,32,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true
159,32,0.015625,0,0.0,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false
160,32,0.015625,0,0.0,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false
161,32,0.0,0,0.0,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true
162,32,0.015625,0,0.0,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,false
163,32,0.015625,0,0.0,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,true
164,32,0.015625,0,0.0,true,true,true,true,false,true,false,false,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true
165,32,0.015625,0,0.0,true,true,false,false,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true
166,32,0.0,0,0.0,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false
167,32,0.015625,0,0.0,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
168,32,0.015625,0,0.0,true,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false
169,32,0.015625,0,0.0,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true
170,32,0.0,0,0.0,false,false,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true
171,32,0.0,0,0.0,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true
172,32,0.015625,0,0.0,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true
