KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24
515,25,0.0,0,0.03208661417322835,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false
1928,25,0.0,0,0.12009468045346954,false,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true
9,25,0.0,0,0.16953186987569427,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
142,25,0.0,0,0.6178571428571429,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
654,25,0.0,0,0.8631192660550459,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,false
1807,25,0.0,0,0.8056328803012937,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
660,25,0.0,0,0.1171021377672209,false,false,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false
1428,25,0.0,0,0.07616877971473851,true,false,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false
153,25,0.0,0,0.017503586800573886,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1689,25,0.0,0,0.6747261050245561,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
26,25,0.0,0,0.0,false,false,true,true,true,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,false,true
543,25,0.0,0,0.3173161441547026,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
293,25,0.0,0,0.07765957446808511,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
1189,25,0.0,0,0.0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
680,25,0.0,0,0.054730589732711075,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
1577,25,0.0,0,0.046652670865407045,false,true,false,true,false,false,true,false,false,true,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false
45,25,0.0,0,0.374828060522696,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1197,25,0.0,0,0.46338571005040025,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1582,25,0.0,0,0.02926829268292683,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true
818,25,0.0,0,0.4440172993753003,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1458,25,0.0,0,0.6051866756092108,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
179,25,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
1715,25,0.0,0,0.8824115181942658,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1206,25,0.0,0,0.3933378196500673,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
569,25,0.0,0,0.7818057455540356,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1081,25,0.0,0,0.22721749696233293,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
570,25,0.0,0,0.24175824175824176,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
1338,25,0.0,0,0.3684210526315789,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
1596,25,0.0,0,0.18851174934725848,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
1341,25,0.0,0,0.5453863465866466,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
961,25,0.0,0,0.20079142200663774,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true
706,25,0.0,0,0.2196700772603884,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1986,25,0.0,0,0.08983761131482451,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false
1731,25,0.0,0,0.0,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,true,false
1484,25,0.0,0,0.02737570799244808,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false
79,25,0.0,0,0.0422360248447205,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1232,25,0.0,0,0.13222376329172444,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false
1234,25,0.0,0,0.16911634496192668,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false
1874,25,0.0,0,0.009006304413089163,false,false,true,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false
213,25,0.0,0,0.0,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
1494,25,0.0,0,0.0,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,true,false
217,25,0.0,0,0.11691720353137676,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
1753,25,0.0,0,0.0,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false
90,25,0.0,0,0.011876484560570071,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
91,25,0.0,0,0.0,false,false,true,false,true,true,true,true,false,false,false,false,true,false,false,false,true,false,true,false,false,false,true,true,true
475,25,0.0,0,0.23532550693703308,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
859,25,0.0,0,0.25600384245917385,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1887,25,0.0,0,0.5624,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
